,tokens,tags
3970,"['金', '地', '上', '塘', '道', '二', '期', ' ', '(', '1', '0', '6', '岗', '停', '车', '场', '金', '地', '物', '业', '东', '莞', '物', '业', '办', '公', '室', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3971,"['深', '圳', '星', '河', '吉', '酒', '店', '，', '臻', '品', '之', '选', ' ', '(', '酒', '店', '宴', '会', '厅', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3972,"['安', '宏', '基', '天', '曜', '广', '场', ' ', '(', '2', '3', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'I-level', 'O']"
3973,"['星', '河', 'w', 'o', 'r', 'l', 'd', 'c', '座', ' ', '(', 'c', '座', '2', '6', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'I-level', 'O']"
3974,"['星', '河', 'w', 'o', 'r', 'l', 'd', '·', 'c', 'o', 'c', 'o', ' ', 'p', 'a', 'r', 'k', '(', '坂', '田', '店', ')', ' ', '(', '探', '鱼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3975,"['深', '国', '际', '华', '南', '数', '字', '谷', '-', 'a', '栋', ' ', '(', '大', '堂', '前', '台', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3976,"['松', '仔', '园', '二', '区', '-', '5', '4', '号', '楼', ' ', '(', '四', '方', '公', '寓', '6', '0', '8', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
3977,"['中', '宝', '通', '科', '技', '园', '-', 'a', '2', '栋', ' ', '(', '5', '1', '0', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
3978,"['昆', '季', '酒', '店', '(', '五', '和', '地', '铁', '站', '店', ')', ' ', '(', '3', '1', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
3979,"['横', '岭', '村', '3', '区', ' ', '(', '3', '4', '栋', '3', '0', '2', ')']","['O', 'O', 'O', 'B-level', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-room', 'I-room', 'I-room', 'O']"
3980,"['旭', '源', '大', '厦', ' ', '(', '1', '2', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'I-level', 'O']"
3981,"['南', '贤', '商', '业', '广', '场', 'b', '座', '商', '务', '楼', ' ', '(', '1', '7', '楼', '1', '7', '0', '1', '深', '圳', '欧', '尔', '法', '电', '子', '有', '限', '公', '司', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'I-level', 'B-room', 'I-room', 'I-room', 'I-room', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3982,"['1', '9', '7', '0', '科', '技', '小', '镇', '-', '1', '栋', ' ', '(', '1', '栋', '5', '1', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
3983,"['万', '科', '时', '代', '广', '场', 'v', '寓', '3', '栋', '-', 'a', '座', ' ', '(', '深', '圳', '龙', '岗', '区', '龙', '翔', '大', '道', '万', '科', '时', '代', '广', '场', '3', '栋', 'a', '座', '2', '5', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'B-unit', 'I-unit', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-unit', 'I-unit', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
3984,"['横', '岭', '四', '区', '-', '1', '2', '8', '栋', ' ', '(', '1', '2', '8', '栋', '1', '1', '0', '4', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
3985,"['龙', '光', '·', '玖', '钻', '1', 'a', ' ', '(', '龙', '光', '玖', '钻', '1', 'a', '4', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
3986,"['星', '河', '丹', '堤', '花', '园', 'c', '区', '-', '1', '1', '栋', ' ', '(', 'c', '区', '1', '1', '0', '6', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
3987,"['龙', '塘', '村', '西', '三', '巷', '-', '7', '栋', ' ', '(', '7', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
3988,"['翠', '岭', '华', '庭', '(', '西', '门', ')', ' ', '(', '向', '斜', '坡', '上', '走', '的', '市', '司', '法', '局', '第', '二', '强', '戒', '所', '大', '门', '口', '致', '电', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3989,"['银', '鸿', '基', '创', '业', '园', '-', 'c', '栋', ' ', '(', '蒲', '排', '路', '4', '6', '号', 'c', '栋', '1', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
3990,"['鹏', '城', '茶', '行', ' ', '(', '一', '楼', '东', '街', '铺', '《', '鹏', '城', '茶', '行', '》', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3991,"['新', '围', '仔', '村', ' ', '(', '新', '河', '八', '巷', '八', '号', '3', '0', '7', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
3992,"['格', '泰', '隆', '工', '业', '园', '-', 'b', '栋', ' ', '(', '6', '楼', '电', '梯', '右', '边', '在', '装', '修', '的', '公', '司', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3993,"['香', '林', '世', '纪', '华', '府', '-', '8', '栋', '-', '1', '单', '元', ' ', '(', '5', '0', '4', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'B-unit', 'I-unit', 'I-unit', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
3994,"['金', '地', '龙', '城', '中', '央', '三', '期', '-', '3', 'd', '栋', ' ', '(', '2', '5', '1', '6', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
3995,"['溪', '山', '美', '地', ' ', '(', '1', '3', '栋', '1', '3', 'c', 'd', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
3996,"['光', '浩', '国', '际', '中', '心', '-', 'a', '座', ' ', '(', '8', 'g', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'O']"
3997,"['四', '季', '花', '城', '6', '、', '7', '期', ' ', '(', '海', '桐', '苑', 'j', '1', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'B-level', 'B-room', 'I-room', 'O']"
3998,"['赤', '岭', '头', '新', '一', '村', ' ', '(', '1', '4', '1', '栋', '4', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
3999,"['鸿', '荣', '源', '壹', '城', '中', '心', '七', '区', '-', '4', '号', '楼', ' ', '(', '4', 'b', '栋', '2', '6', '0', '5', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
4000,"['儒', '骏', '大', '厦', ' ', '(', '儒', '骏', '大', '厦', '4', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'O']"
4001,"['金', '色', '沁', '园', ' ', '(', '5', '栋', '一', '单', '元', '4', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'I-room', 'O']"
4002,"['星', '河', 'w', 'o', 'r', 'l', 'd', '2', '期', ' ', '(', 'd', '栋', '2', '0', '楼', '逸', '马', '集', '团', '隔', '层', '2', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'I-level', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4003,"['三', '清', '一', '味', '人', '文', '雅', '荟', '私', '厨', '·', '私', '房', '菜', '(', '坂', '田', '店', ')', ' ', '(', '星', '火', '内', '三', '清', '一', '味', '私', '房', '菜', '旁', '边', '铁', '围', '栏', '空', '地', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4004,"['中', '海', '锦', '城', '(', '东', '北', '门', ')', ' ', '(', '1', 'b', '栋', '2', '9', 'a', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'O']"
4005,"['湾', '畔', 'm', 'a', 'l', 'l', ' ', '(', 'l', '1', ' ', '勇', '士', '拓', '展', '乐', '园', ' ', '在', '麦', '当', '劳', '旁', '边', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4006,"['竹', '蒸', '肠', '粉', '(', '四', '季', '花', '城', '和', '磡', '村', '店', ')', ' ', '(', '八', '巷', '1', '5', '栋', '9', '0', '4', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
4007,"['欧', '景', '城', ' ', '(', '2', '1', '单', '元', '7', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'B-unit', 'I-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'I-room', 'O']"
4008,"['四', '季', '花', '城', '紫', '竹', '苑', 'g', '座', ' ', '(', '3', '层', '3', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'O']"
4009,"['魅', '园', ' ', '(', '大', '有', '利', '茶', '餐', '厅', '楼', '上', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4010,"['创', '客', '工', '坊', ' ', '(', '2', '0', '9', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
4011,"['卓', '越', '皇', '后', '道', ' ', '(', '6', 'b', '4', 'c', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'O']"
4012,"['华', '为', '荔', '枝', '苑', '东', '区', '-', '西', '门', ' ', '(', 'f', '5', ' ', '1', '0', '0', '4', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
4013,"['润', '达', '圆', '庭', '-', 'g', '栋', ' ', '(', '润', '达', '圆', '庭', 'g', '1', '8', 'a', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'B-level', 'I-level', 'B-room', 'O']"
4014,"['水', '尾', '一', '区', '-', '4', '2', '栋', ' ', '(', '吉', '瑞', '公', '寓', '4', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
4015,"['南', '源', '新', '村', ' ', '(', '5', '5', '栋', '3', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
4016,"['坂', '田', '国', '际', '中', '心', '-', 'd', '栋', ' ', '(', '环', '城', '南', '路', '坂', '田', '国', '际', '中', '心', 'd', '栋', '2', '0', '5', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
4017,"['淘', '金', '地', '大', '厦', '-', 'd', '座', ' ', '(', '2', '0', '9', '室', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'I-room', 'O']"
4018,"['第', '一', '住', '院', '楼', ' ', '(', '5', '楼', '5', '床', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'O', 'O', 'O']"
4019,"['南', '景', '新', '村', ' ', '(', 'c', '4', '栋', '6', '0', '4', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
4020,"['淘', '金', '地', '大', '厦', '-', 'b', '座', ' ', '(', '4', '0', '7', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
4021,"['立', '新', '新', '村', ' ', '(', '南', '桥', '镇', '立', '新', '新', '村', '8', '号', '5', '0', '2', '室', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'I-room', 'O']"
4022,"['溪', '山', '美', '地', '园', ' ', '(', '民', '治', '街', '道', '溪', '山', '美', '地', '小', '区', '1', '4', '栋', 'a', '单', '元', '1', '6', 'a', 'b', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'I-level', 'B-unit', 'B-room', 'O']"
4023,"['i', 'c', 'c', '珑', '润', '街', '区', ' ', '(', '龙', '华', '珑', '润', '街', '区', '3', '楼', '3', '2', '9', 'a', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'I-room', 'O']"
4024,"['星', '河', 'w', 'o', 'r', 'l', 'd', '-', 'f', '座', ' ', '(', '2', '6', '1', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
4025,"['深', '圳', '市', '福', '摩', '特', '科', '技', '有', '限', '公', '司', ' ', '(', '5', 'a', '座', '2', '9', '0', '6', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
4026,"['滢', '水', '山', '庄', '一', '区', '9', '栋', ' ', '(', '滢', '水', '山', '庄', '1', '区', '9', '栋', '外', '围', '首', '层', '保', '险', '部', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4027,"['龙', '华', '天', '虹', '购', '物', '中', '心', ' ', '(', '星', '巴', '克', '门', '口', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4028,"['坂', '银', '谷', '-', 'a', '栋', ' ', '(', '坂', '银', '谷', '2', '0', '1', '8', ')']","['O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
4029,"['港', '铁', '天', '颂', ' ', '(', '港', '铁', '天', '颂', 'b', '8', '栋', '3', '6', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
4030,"['金', '地', '梅', '陇', '镇', '4', '期', ' ', '(', '1', '9', '栋', '5', '单', '元', '2', '5', 'a', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'I-level', 'B-room', 'O']"
4031,"['南', '景', '新', '村', '一', '区', '-', '1', '栋', ' ', '(', '南', '景', '新', '村', 'a', '1', '栋', '1', '1', '0', '4', '室', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'O']"
4032,"['润', '达', '圆', '庭', ' ', '(', 'g', '栋', '8', 'a', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'O']"
4033,"['万', '科', '星', '火', 'o', 'n', 'l', 'i', 'n', 'e', '-', '7', '栋', ' ', '(', '2', '1', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
4034,"['光', '雅', '园', '篮', '球', '场', ' ', '(', '篮', '球', '场', '旁', '边', '楼', '梯', '上', '三', '楼', '（', '五', '和', '百', '货', '对', '面', '）', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4035,"['中', '海', '锦', '城', ' ', '(', '二', '栋', '3', '5', 'b', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'O']"
4036,"['凯', '腾', '公', '寓', ' ', '(', '5', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
4037,"['锦', '绣', '华', '晟', '家', '园', '-', '4', '号', '楼', ' ', '(', '4', 'b', '栋', '2', '0', '2', '6', '室', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'O']"
4038,"['御', '龙', '华', '庭', '7', '号', ' ', '(', '7', '栋', '1', '4', '0', '6', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
4039,"['牛', '栏', '前', '村', ' ', '(', '4', '1', '号', '1', '1', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
4040,"['丝', '享', ' ', 's', 'i', 'l', 'k', 'y', ' ', 's', 'a', 'l', 'o', 'n', ' ', '(', '第', '五', '园', '万', '科', '里', '店', ')', ' ', '(', '万', '科', '里', '外', '围', '丝', '享', '美', '发', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4041,"['民', '乐', '一', '区', '-', '1', '6', '6', '栋', ' ', '(', '3', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
4042,"['汇', '龙', '湾', '花', '园', '广', '场', ' ', '(', '1', '栋', '2', '单', '元', '1', '0', 'd', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'I-level', 'B-room', 'O']"
4043,"['泰', '山', '东', '村', ' ', '(', '深', '圳', '龙', '岗', '区', '坂', '田', '街', '道', '泰', '山', '东', '村', '七', '巷', '二', '号', '宜', '家', '公', '寓', '4', '0', '9', '房', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'I-room', 'O']"
4044,"['宁', '兴', '楼', ' ', '(', '3', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
4045,"['珠', '江', '·', '旭', '景', '佳', '园', '2', '期', ' ', '(', '8', 'c', '6', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
4046,"['深', '圳', '市', '创', '想', '华', '维', '实', '业', '有', '限', '公', '司', '-', '2', '3', '栋', ' ', '(', '杨', '美', '路', '2', '3', '号', '3', '0', '1', '，', '放', '前', '台', '即', '可', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'O', 'B-room', 'I-room', 'I-room', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4047,"['儒', '骏', '大', '厦', ' ', '(', '3', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'O']"
4048,"['翠', '岭', '华', '庭', ' ', '(', '二', '栋', '二', '单', '元', '2', '6', 'a', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'I-level', 'B-room', 'O']"
4049,"['横', '岭', '五', '区', '-', '2', '7', '栋', ' ', '(', '门', '口', '外', '卖', '桌', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4050,"['光', '雅', '南', '坑', '幼', '儿', '园', ' ', '(', '南', '坑', '幼', '儿', '园', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4051,"['六', '维', '商', '务', '中', '心', ' ', '(', 'c', '座', '5', '0', '7', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
4052,"['仁', '恒', '·', '公', '园', '世', '纪', '2', '期', ' ', '(', '4', 'a', '号', '楼', ' ', '3', '2', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
4053,"['鞍', '腾', '顺', '汽', '车', '服', '务', '中', '心', ' ', '(', '隔', '圳', '新', '村', '9', '1', '栋', '一', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'I-level', 'O']"
4054,"['龙', '光', '玖', '钻', ' ', '(', '2', 'b', '4', '0', '9', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
4055,"['网', '鱼', '网', '咖', '(', '深', '圳', '龙', '华', '民', '乐', '店', ')', ' ', '(', '放', '前', '台', '就', '行', '了', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4056,"['民', '兴', '苑', ' ', '(', '2', '栋', '3', '4', '0', '4', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
4057,"['雷', '柏', '·', '中', '城', '生', '命', '科', '学', '园', '第', '3', '分', '园', ' ', '(', 'a', '栋', '3', '1', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-room', 'I-room', 'I-room', 'O']"
4058,"['多', '彩', '科', '技', '大', '厦', '-', 'b', '栋', ' ', '(', '7', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
4059,"['白', '石', '龙', '一', '区', '-', '1', '5', '9', '栋', ' ', '(', '9', '0', '5', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
